step,phase,m,loss,train_mse,val_mse,val_ssim,grad_norm_illum,grad_norm_upsampler,grad_norm_recon,H_t_min,H_t_max,H_t_mean,H_t_std,H_t_binary_fraction,illum_l2,illum_delta,H_t_displacement,tau_displacement,illum_frozen
34200,inverse_warmup_m1,1.0,0.04989321157336235,0.019264457747340202,0.021680703852325678,0.809031734863917,0.0,0.01681489311158657,0.06234763266636379,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
34400,inverse_warmup_m1,1.0,0.048791058361530304,0.01880466565489769,0.021930155499527853,0.8082428226868311,0.0,0.016751093789935112,0.05535753227765404,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
34600,inverse_warmup_m1,1.0,0.04955371469259262,0.019302599132061005,0.02185418860365947,0.806951160232226,0.0,0.016944924369454384,0.07901565407087503,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
34800,inverse_warmup_m1,1.0,0.04901896044611931,0.01881592720746994,0.02194703354810675,0.8066728909810384,0.0,0.016601383686065674,0.1021922445405444,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
35000,inverse_warmup_m1,1.0,0.04996822774410248,0.019348133355379105,0.02226686958844463,0.8063429643710455,0.0,0.017316902056336403,0.057034154614844366,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
35200,inverse_warmup_m1,1.0,0.04924378544092178,0.019090836867690086,0.021754364172617596,0.8077553659677505,0.0,0.016663027927279472,0.08392212120762921,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
35400,inverse_warmup_m1,1.0,0.048964790999889374,0.018877757713198662,0.02189810046305259,0.8078154772520065,0.0,0.016521474346518517,0.061904207887701686,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
35600,inverse_warmup_m1,1.0,0.04912590980529785,0.01903480663895607,0.021710676451524098,0.8091927170753479,0.0,0.016689475625753403,0.057887406703746126,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
35800,inverse_warmup_m1,1.0,0.049142200499773026,0.018924903124570847,0.021862851455807686,0.8077078362305959,0.0,0.016925480216741562,0.06028628793201192,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
36000,inverse_warmup_m1,1.0,0.04836662858724594,0.01858646050095558,0.022049984894692898,0.8066994249820709,0.0,0.016924846917390823,0.08295693012066023,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
36200,inverse_warmup_m1,1.0,0.049584612250328064,0.019042639061808586,0.021882483425239723,0.8068340172370275,0.0,0.016524918377399445,0.045981470523099116,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
36400,inverse_warmup_m1,1.0,0.048924520611763,0.018835240975022316,0.021940553095191717,0.8075120051701864,0.0,0.01695595309138298,0.058879509361460684,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
36600,inverse_warmup_m1,1.0,0.049523986876010895,0.019233781844377518,0.02217589784413576,0.8058572262525558,0.0,0.016777753829956055,0.06570803226677664,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
36800,inverse_warmup_m1,1.0,0.04909573495388031,0.018960919231176376,0.02171629263708989,0.8054095854361852,0.0,0.016065597534179688,0.07842529615610015,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
37000,inverse_warmup_m1,1.0,0.05012236535549164,0.01959693245589733,0.02200735096509258,0.8062552760044733,0.0,0.017070533707737923,0.0862569906711149,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
37200,inverse_warmup_m1,1.0,0.04981347173452377,0.019161026924848557,0.02182454088081916,0.8085778305927912,0.0,0.016363875940442085,0.0719746923744904,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
37400,inverse_warmup_m1,1.0,0.04999339580535889,0.019383445382118225,0.021631546163310606,0.8086686680714289,0.0,0.016931967809796333,0.12047755665287675,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
37600,inverse_warmup_m1,1.0,0.04791071265935898,0.018181776627898216,0.021855493541806936,0.8073354214429855,0.0,0.018319206312298775,0.07649679773822636,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
37800,inverse_warmup_m1,1.0,0.04965975135564804,0.019298704341053963,0.022162264678627253,0.8065666059652964,0.0,0.01681598462164402,0.10688789768099802,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
38000,inverse_warmup_m1,1.0,0.04885293170809746,0.01880098134279251,0.021952360558013122,0.8066090494394302,0.0,0.016838068142533302,0.07917794297271655,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
38200,inverse_warmup_m1,1.0,0.04930853843688965,0.018919669091701508,0.02173449145630002,0.8086125552654266,0.0,0.016384590417146683,0.06411889732967195,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
38400,inverse_warmup_m1,1.0,0.04955302178859711,0.01903984136879444,0.0215473057081302,0.8084185073773066,0.0,0.0163708683103323,0.036503240995140226,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
38600,inverse_warmup_m1,1.0,0.048629701137542725,0.018628519028425217,0.021730726584792137,0.8081330209970474,0.0,0.016037490218877792,0.04121955895046475,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
38800,inverse_warmup_m1,1.0,0.049757178872823715,0.019201260060071945,0.021806117457648117,0.8092545121908188,0.0,0.0161699540913105,0.05397317060482913,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
39000,inverse_warmup_m1,1.0,0.04916702210903168,0.019088948145508766,0.021604606416076422,0.8093389868736267,0.0,0.01645403727889061,0.10293550837719091,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
39200,inverse_warmup_m1,1.0,0.04928288608789444,0.018883880227804184,0.02182891359552741,0.8074085265398026,0.0,0.016291862353682518,0.06546645153846402,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
39400,inverse_warmup_m1,1.0,0.04942110925912857,0.019181709736585617,0.021759444071600836,0.8098651319742203,0.0,0.016329647973179817,0.06614700451791196,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
39600,inverse_warmup_m1,1.0,0.049669064581394196,0.019030224531888962,0.021954932094862063,0.807437668244044,0.0,0.016514912247657776,0.10087059272925958,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
39800,inverse_warmup_m1,1.0,0.04947737231850624,0.018993429839611053,0.02166814807181557,0.809067890048027,0.0,0.016140872612595558,0.038296703772755035,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
40000,inverse_warmup_m1,1.0,0.04984632879495621,0.019435763359069824,0.021551775590827067,0.8102721174558004,0.0,0.016071846708655357,0.049441000032247266,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
40200,inverse_warmup_m1,1.0,0.04940003156661987,0.019087107852101326,0.021501651499420404,0.8088785310586294,0.0,0.016054527834057808,0.06390875628195089,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
40400,inverse_warmup_m1,1.0,0.04932491481304169,0.01893773302435875,0.021794059003392856,0.806308850646019,0.0,0.016054250299930573,0.06563977492976984,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
40600,inverse_warmup_m1,1.0,0.048885904252529144,0.018807269632816315,0.021619367102781933,0.8098771671454111,0.0,0.01587131805717945,0.07643258073074871,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
40800,inverse_warmup_m1,1.0,0.04890570044517517,0.018761489540338516,0.021875155624002218,0.8052032192548116,0.0,0.01564035378396511,0.08880035787234794,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
41000,inverse_warmup_m1,1.0,0.05013522505760193,0.019636541604995728,0.021744396692762773,0.8078234146038691,0.0,0.016590874642133713,0.08119230995881709,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
41200,inverse_warmup_m1,1.0,0.04945816099643707,0.019402986392378807,0.02192336196700732,0.808334638675054,0.0,0.016410643234848976,0.10148377221448084,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
41400,inverse_warmup_m1,1.0,0.049766287207603455,0.01916123367846012,0.02166530303657055,0.8079732060432434,0.0,0.016030246391892433,0.1490460370511647,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
41600,inverse_warmup_m1,1.0,0.04893864691257477,0.018800821155309677,0.02158198133111,0.8086879650751749,0.0,0.015749264508485794,0.055606769136921454,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
41800,inverse_warmup_m1,1.0,0.04932957887649536,0.018952753394842148,0.021527639590203762,0.8088189661502838,0.0,0.015787333250045776,0.04489446326422913,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
42000,inverse_warmup_m1,1.0,0.04902729392051697,0.01890280656516552,0.02164473927890261,0.809816857179006,0.0,0.01566033996641636,0.053010806742762526,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
42200,inverse_warmup_m1,1.0,0.049250222742557526,0.018908780068159103,0.021703231769303482,0.8081078479687372,0.0,0.01554683968424797,0.03463296342986368,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
42400,inverse_warmup_m1,1.0,0.049488890916109085,0.019265539944171906,0.02186897723004222,0.8079678217569987,0.0,0.01576048508286476,0.08733897886546928,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
42600,inverse_warmup_m1,1.0,0.048486705869436264,0.018639877438545227,0.021669837646186352,0.8087951640288035,0.0,0.015367988497018814,0.053034650562298266,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
42800,inverse_warmup_m1,1.0,0.048765189945697784,0.018819915130734444,0.021609866215536993,0.809124211470286,0.0,0.015950098633766174,0.08133190360518171,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
43000,inverse_warmup_m1,1.0,0.0488620288670063,0.018725473433732986,0.022013929827759664,0.8075094173351923,0.0,0.015846598893404007,0.07740894744122309,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
43200,inverse_warmup_m1,1.0,0.048772383481264114,0.018680855631828308,0.02177521012102564,0.807385633389155,0.0,0.015528923831880093,0.0850135382691607,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
43400,inverse_warmup_m1,1.0,0.0483483225107193,0.01852807030081749,0.02181554182122151,0.8068054219086965,0.0,0.01553103793412447,0.07888656182585958,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
43600,inverse_warmup_m1,1.0,0.04944701865315437,0.0189800001680851,0.02169673532868425,0.809088741739591,0.0,0.015047581866383553,0.05918692831086538,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
43800,inverse_warmup_m1,1.0,0.04871394485235214,0.018630988895893097,0.02177564116815726,0.8086261550585429,0.0,0.015196775086224079,0.09556333012291046,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
44000,inverse_warmup_m1,1.0,0.049397557973861694,0.0192045159637928,0.021953314697990816,0.8073362310727438,0.0,0.015154770575463772,0.09071960662379912,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
44200,inverse_warmup_m1,1.0,0.04867377504706383,0.01864929497241974,0.022439396164069574,0.8038193086783091,0.0,0.014888932928442955,0.06550898503071642,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
44400,inverse_warmup_m1,1.0,0.05129192769527435,0.02017071284353733,0.02243161651616295,0.8038334796826044,0.0,0.015578709542751312,0.08574377382091043,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
44600,inverse_warmup_m1,1.0,0.04899964481592178,0.018846962600946426,0.021590600721538067,0.8093105008204778,0.0,0.015209845267236233,0.08025120095741844,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
44800,inverse_warmup_m1,1.0,0.04872457683086395,0.01877271942794323,0.021994955837726593,0.8058805813392004,0.0,0.01518223900347948,0.07982607240732477,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
45000,inverse_warmup_m1,1.0,0.0489393025636673,0.01883852109313011,0.021714727859944105,0.8080188532670339,0.0,0.015230266377329826,0.06410472225599077,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
45200,inverse_warmup_m1,1.0,0.048730842769145966,0.018639206886291504,0.021658227468530338,0.8091348310311636,0.0,0.015371030196547508,0.06968571154764715,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
45400,inverse_warmup_m1,1.0,0.04806564748287201,0.01820461079478264,0.021458116204788286,0.8091412335634232,0.0,0.014957490377128124,0.07433233679904588,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
45600,inverse_warmup_m1,1.0,0.04964105039834976,0.019215956330299377,0.0220447628137966,0.8058929294347763,0.0,0.015649016946554184,0.11439455165052852,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
45800,inverse_warmup_m1,1.0,0.04894769936800003,0.018670981749892235,0.022203904421379168,0.8051910549402237,0.0,0.014891667291522026,0.05667734581980991,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
46000,inverse_warmup_m1,1.0,0.04913263022899628,0.018792305141687393,0.0218274366731445,0.8085467517375946,0.0,0.014913228340446949,0.05822742921545775,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
46200,inverse_warmup_m1,1.0,0.04849058389663696,0.018708163872361183,0.0215310404698054,0.8089991559584936,0.0,0.014730329625308514,0.06304110734259845,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
46400,inverse_warmup_m1,1.0,0.04935143515467644,0.019103651866316795,0.021844555468608935,0.8078319778045019,0.0,0.015245523303747177,0.05192916068578324,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
46600,inverse_warmup_m1,1.0,0.049120642244815826,0.018880106508731842,0.02170317868391673,0.8107559333244959,0.0,0.015346202999353409,0.05306350589908391,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
46800,inverse_warmup_m1,1.0,0.04916825145483017,0.018785638734698296,0.021484300959855318,0.809502845009168,0.0,0.014931312762200832,0.0632707623780208,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
47000,inverse_warmup_m1,1.0,0.04751476272940636,0.017859242856502533,0.021729161341985066,0.8090109378099442,0.0,0.0165262334048748,0.13806050326982275,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
47200,inverse_warmup_m1,1.0,0.04884800314903259,0.018791204318404198,0.021710217154274385,0.8099260081847509,0.0,0.014835226349532604,0.0693676862022842,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
47400,inverse_warmup_m1,1.0,0.04808074235916138,0.01834951341152191,0.02182375251625975,0.8076983292897543,0.0,0.015189709141850471,0.055436232821875174,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
47600,inverse_warmup_m1,1.0,0.048953283578157425,0.01878221146762371,0.021557919681072235,0.8099151899417242,0.0,0.015315231867134571,0.12024597661607658,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
47800,inverse_warmup_m1,1.0,0.04943830147385597,0.01892104558646679,0.02165047622596224,0.8073092003663381,0.0,0.015134559944272041,0.10640637932006694,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
48000,inverse_warmup_m1,1.0,0.04835081845521927,0.01847587153315544,0.02154294215142727,0.8095054427782694,0.0,0.01485870685428381,0.0662021323609057,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
48200,inverse_warmup_m1,1.0,0.049299031496047974,0.018951276317238808,0.02181225223466754,0.809179812669754,0.0,0.014893206767737865,0.05262424184528466,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
48400,inverse_warmup_m1,1.0,0.04883143678307533,0.018774371594190598,0.021700800396502018,0.8094161152839661,0.0,0.015176856890320778,0.07636990786372543,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
48600,inverse_warmup_m1,1.0,0.048981428146362305,0.018689826130867004,0.0218747368392845,0.8075093825658163,0.0,0.01485345046967268,0.08206492698421614,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
48800,inverse_warmup_m1,1.0,0.049403831362724304,0.01914045587182045,0.022011634583274525,0.809482271472613,0.0,0.015155265107750893,0.10180616296756381,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
49000,inverse_warmup_m1,1.0,0.05018001049757004,0.019191989675164223,0.021648933179676533,0.8100654383500417,0.0,0.015376481227576733,0.21436752751323623,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
49200,inverse_warmup_m1,1.0,0.049734242260456085,0.019312337040901184,0.021789588189373415,0.808360089858373,0.0,0.015100009739398956,0.11212073642154863,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
49400,inverse_warmup_m1,1.0,0.049788907170295715,0.019344031810760498,0.021520561693857115,0.8097856740156809,0.0,0.015283366665244102,0.11009017498850285,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
49600,inverse_warmup_m1,1.0,0.04923614487051964,0.01895517110824585,0.02176030787328879,0.806126669049263,0.0,0.014744384214282036,0.06947047874317612,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
49800,inverse_warmup_m1,1.0,0.049262404441833496,0.018907062709331512,0.021801485680043697,0.8067543854316076,0.0,0.01672898791730404,0.09471428574960071,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
50000,inverse_warmup_m1,1.0,0.04896081984043121,0.01876453310251236,0.022016675987591345,0.8093493978182474,0.0,0.014264401979744434,0.0636703436793373,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
50200,inverse_warmup_m1,1.0,0.04898800328373909,0.018627755343914032,0.021880563503752153,0.8055912454922994,0.0,0.01444955263286829,0.1152694053694135,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
50400,inverse_warmup_m1,1.0,0.050001490861177444,0.019280510023236275,0.021901693815986317,0.8070630232493082,0.0,0.01503600925207138,0.08506112506781782,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
50600,inverse_warmup_m1,1.0,0.049152836203575134,0.019112437963485718,0.02222232489536206,0.8060890932877859,0.0,0.014744768850505352,0.09549219321864644,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
50800,inverse_warmup_m1,1.0,0.04886838048696518,0.018740376457571983,0.02155486447736621,0.81031201283137,0.0,0.01438366062939167,0.07444125874220628,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
51000,inverse_warmup_m1,1.0,0.0482528991997242,0.01837378740310669,0.021383447883029778,0.8107404361168543,0.0,0.014386582188308239,0.04393417245860371,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
51200,inverse_warmup_m1,1.0,0.04901294782757759,0.018739275634288788,0.021527275598297518,0.8103025853633881,0.0,0.014633049257099628,0.05200075686121817,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
51400,inverse_warmup_m1,1.0,0.048580244183540344,0.018678467720746994,0.021587453006456297,0.8072775701681772,0.0,0.014492565765976906,0.059559641981763695,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
51600,inverse_warmup_m1,1.0,0.049082718789577484,0.018921244889497757,0.022077735358228285,0.8066481997569402,0.0,0.01474036369472742,0.06724350515178,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
51800,inverse_warmup_m1,1.0,0.04905545711517334,0.01901424303650856,0.021633487194776535,0.8096674531698227,0.0,0.014804861508309841,0.06419168200814747,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
52000,inverse_warmup_m1,1.0,0.048208534717559814,0.01841927319765091,0.021448493314286072,0.8100155144929886,0.0,0.01397794671356678,0.07653992851164973,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
52200,inverse_warmup_m1,1.0,0.04834083840250969,0.018653929233551025,0.02188863108555476,0.8102371245622635,0.0,0.01443402748554945,0.08008448074963427,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
52400,inverse_warmup_m1,1.0,0.048388831317424774,0.018342752009630203,0.02140248954916994,0.8099660575389862,0.0,0.014236116781830788,0.057753918348616935,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
52600,inverse_warmup_m1,1.0,0.048043690621852875,0.018222475424408913,0.021577144972980022,0.8084128250678381,0.0,0.014173672534525394,0.05517136029740631,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
52800,inverse_warmup_m1,1.0,0.04793552681803703,0.018305879086256027,0.02191485200698177,0.8096469839413961,0.0,0.014134101569652557,0.07959206731981872,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
53000,inverse_warmup_m1,1.0,0.049245115369558334,0.01882227510213852,0.021634959460546572,0.811065192023913,0.0,0.01395337749272585,0.09233029215045407,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
53200,inverse_warmup_m1,1.0,0.048246532678604126,0.01836862787604332,0.021845528700699408,0.8080616692701975,0.0,0.014138988219201565,0.09315656304100746,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
53400,inverse_warmup_m1,1.0,0.049054455012083054,0.01900450885295868,0.02157776275028785,0.807995984951655,0.0,0.014505023136734962,0.09619283133334176,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
53600,inverse_warmup_m1,1.0,0.048601001501083374,0.018547004088759422,0.0218596956692636,0.806668703754743,0.0,0.014347061514854431,0.10752940698952752,0.010045968927443027,0.990330696105957,0.4999280869960785,0.20856866240501404,0.028331756591796875,513.144960025917,0.0,0.0,0.0,1
